Age,dAge,S2,S5ESP,dS5ESP,S6r1,S6r2,S6r3,S6r4,S6r5,S6r6,S6r7,dRecodeCredit,dBrand,dCreditProvider,S10,S10r7oe,NPS,Reason,CSAT,CES,Brand-Opinion,Q6ar1,Q6ar2,Q6ar3,Q6ar4,Q6br1,Q6br2,Q6br3,Q6br4,Q6br5,Q6br6,Q7r1,Q7r2,Q7r3,Q7b,Q8r1,Q8r2,Q8r3,Q8r4,Q8r5,cluster_final
55,6,1,5,7,1,0,0,1,0,0,0,5,337.0,4.0,1.0,,9.0,"Trato rápido, buenos intereses, fácil de realizar.",9.0,6.0,8.0,9.0,6.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,8.0,10.0,9.0,8.0,2.0,2.0,2.0,4.0,2.0,5
55,6,1,1,6,1,1,0,1,0,0,0,5,412.0,4.0,2.0,,8.0,Dando créditos más blandos,8.0,6.0,8.0,9.0,9.0,10.0,9.0,8.0,9.0,9.0,10.0,10.0,11.0,9.0,10.0,10.0,8.0,3.0,2.0,2.0,3.0,2.0,5
55,6,2,1,6,0,1,0,1,0,0,0,5,392.0,4.0,2.0,,8.0,Bajar las cuotas,8.0,7.0,9.0,9.0,12.0,10.0,12.0,8.0,6.0,6.0,7.0,7.0,9.0,7.0,8.0,6.0,8.0,3.0,4.0,3.0,4.0,4.0,2
55,6,1,5,7,0,1,0,1,0,0,0,5,337.0,4.0,1.0,,9.0,La facilidad y claridad de sus trámites.,9.0,6.0,9.0,10.0,10.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,2.0,2.0,2.0,3.0,3.0,5
56,6,2,1,6,1,0,0,0,0,0,0,4,52.0,5.0,1.0,,7.0,en nadaa,8.0,6.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,3.0,2.0,3.0,3.0,3.0,5
56,6,2,12,3,0,1,0,0,0,0,0,4,76.0,1.0,3.0,,8.0,bonificaciones,8.0,6.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,9.0,7.0,7.0,3.0,3.0,2.0,3.0,4.0,1
56,6,1,10,4,0,0,0,1,0,0,0,4,348.0,1.0,1.0,,8.0,Mas facikidad en la tramitacion,7.0,5.0,7.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,7.0,3.0,3.0,3.0,3.0,2.0,2
56,6,1,5,7,1,0,0,0,0,0,0,4,283.0,3.0,3.0,,8.0,En ninguno el préstamo está muy bien,8.0,6.0,8.0,10.0,10.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,2.0,1.0,2.0,2.0,1.0,5
56,6,1,12,3,0,0,0,0,1,0,0,4,76.0,1.0,,,8.0,Menos interes,8.0,5.0,8.0,10.0,11.0,11.0,10.0,8.0,8.0,10.0,8.0,9.0,9.0,10.0,10.0,9.0,8.0,2.0,2.0,3.0,3.0,3.0,4
56,6,1,12,3,0,0,1,0,0,0,0,4,369.0,3.0,3.0,,7.0,un interes mas bajo de devolucion y gestion online,7.0,6.0,7.0,7.0,7.0,8.0,8.0,9.0,6.0,6.0,9.0,9.0,9.0,8.0,6.0,7.0,6.0,3.0,3.0,3.0,3.0,4.0,1
56,6,1,12,3,1,0,0,0,0,0,0,4,43.0,1.0,5.0,,8.0,En ajustar el tipo de interés,8.0,4.0,7.0,6.0,12.0,6.0,11.0,6.0,1.0,6.0,6.0,10.0,10.0,6.0,1.0,6.0,2.0,4.0,4.0,4.0,4.0,4.0,1
56,6,1,2,2,1,0,1,0,0,0,0,5,995.0,5.0,7.0,Para terminales,7.0,En el precio,7.0,5.0,7.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,7.0,6.0,8.0,7.0,9.0,7.0,2.0,3.0,3.0,3.0,3.0,1
56,6,1,1,6,0,1,1,0,0,0,0,5,381.0,3.0,5.0,,9.0,Facilidad de financiación sin demasiados tramites,9.0,6.0,10.0,11.0,10.0,11.0,11.0,10.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,9.0,1.0,2.0,1.0,1.0,2.0,5
56,6,2,14,2,0,1,0,0,0,0,0,4,76.0,1.0,6.0,,10.0,"Que es una tarjeta muy buena, dinámica, te facilita las compras, el día a día",6.0,7.0,6.0,9.0,11.0,9.0,9.0,10.0,7.0,11.0,10.0,9.0,7.0,11.0,11.0,11.0,9.0,3.0,3.0,3.0,3.0,3.0,3
56,6,2,10,4,1,1,0,0,0,0,0,5,397.0,1.0,6.0,,5.0,No tengo buena impresión en productos financieros,5.0,4.0,5.0,2.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,6.0,6.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,0
56,6,1,6,1,0,1,0,0,0,0,0,4,230.0,1.0,3.0,,10.0,Trato y rapidez en la gestión,10.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,11.0,10.0,10.0,11.0,10.0,1.0,1.0,2.0,2.0,1.0,3
56,6,1,6,1,1,1,0,0,0,0,0,5,52.0,1.0,5.0,,9.0,excelente atención y servicio,10.0,7.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,3
56,6,2,10,4,1,1,0,0,0,0,0,5,223.0,3.0,7.0,Para tener y usar crédito,8.0,Reduciendo la comisión y aumentando los puntos,7.0,5.0,7.0,6.0,1.0,9.0,10.0,8.0,3.0,1.0,1.0,11.0,9.0,9.0,1.0,1.0,0.0,4.0,4.0,3.0,4.0,3.0,1
56,6,1,10,4,1,1,0,1,0,0,0,5,53.0,2.0,6.0,,10.0,Atención. transparencia.  plazos. Rapidez.,10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,2.0,1.0,2.0,1.0,3
56,6,1,14,2,1,1,0,0,0,0,0,5,222.0,1.0,5.0,,8.0,todo esta bien,9.0,7.0,9.0,9.0,6.0,6.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,11.0,8.0,2.0,2.0,3.0,3.0,2.0,3
56,6,2,10,4,0,1,0,0,0,0,0,4,76.0,1.0,3.0,,10.0,la atencion,10.0,7.0,10.0,11.0,11.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,11.0,10.0,2.0,2.0,2.0,3.0,3.0,3
56,6,2,2,2,0,1,0,0,0,0,0,4,222.0,1.0,3.0,,5.0,"Porque lo tienes que hacer todo tu en los cajeros, la que esta en mi sucursal es una inecta que no hace nada",3.0,2.0,3.0,3.0,1.0,1.0,8.0,3.0,1.0,1.0,3.0,5.0,6.0,2.0,3.0,3.0,0.0,4.0,4.0,4.0,4.0,4.0,0
56,6,1,6,1,1,0,0,0,0,0,0,5,230.0,1.0,6.0,,5.0,No he dicho que no tecomendaria,5.0,4.0,5.0,10.0,7.0,6.0,11.0,6.0,2.0,5.0,2.0,5.0,6.0,7.0,5.0,6.0,5.0,4.0,4.0,3.0,4.0,4.0,1
56,6,2,1,6,1,0,0,1,0,0,0,5,353.0,5.0,1.0,,10.0,La amabilidad y coherencia,9.0,6.0,9.0,8.0,4.0,9.0,5.0,10.0,5.0,8.0,4.0,10.0,10.0,7.0,2.0,4.0,7.0,2.0,3.0,2.0,3.0,3.0,1
56,6,2,3,1,1,0,0,0,1,0,0,5,44.0,2.0,4.0,,0.0,intereses abusivos,0.0,2.0,1.0,2.0,1.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,4.0,3.0,4.0,4.0,0
56,6,2,11,1,0,1,0,0,0,0,0,4,348.0,1.0,5.0,,10.0,Información muy completa y un proceso rápido y sencillo,10.0,7.0,10.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,2.0,2.0,2.0,2.0,2.0,3
56,6,2,12,3,1,0,0,0,0,0,0,4,230.0,1.0,5.0,,10.0,"Eficacia, rápidez y no demasiados intereses",9.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,11.0,10.0,9.0,9.0,11.0,9.0,1.0,2.0,1.0,2.0,2.0,3
56,6,1,1,6,0,1,0,1,0,0,0,5,78.0,2.0,5.0,,7.0,No lo se,6.0,4.0,5.0,7.0,7.0,6.0,8.0,10.0,8.0,10.0,8.0,7.0,2.0,8.0,10.0,4.0,8.0,2.0,2.0,4.0,2.0,3.0,1
56,6,1,1,6,1,0,0,0,0,0,0,4,230.0,1.0,2.0,,10.0,Si bajo interes,9.0,6.0,9.0,10.0,9.0,9.0,11.0,9.0,10.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,2.0,3.0,2.0,3.0,2.0,3
57,6,2,7,4,1,0,1,0,0,0,0,5,53.0,2.0,1.0,,10.0,Inteses bajo,10.0,6.0,10.0,9.0,12.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,3.0,3
57,6,1,8,4,0,1,0,0,0,0,0,5,230.0,1.0,3.0,,9.0,Facilidad de uso y buenos intereses,9.0,6.0,9.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,8.0,1.0,2.0,1.0,2.0,2.0,3
57,6,2,8,4,0,0,0,1,0,0,0,4,126.0,5.0,1.0,,8.0,menos comisiones,8.0,5.0,6.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,3.0,3.0,2.0,3.0,2.0,2
57,6,2,13,6,0,1,0,0,0,0,0,4,353.0,2.0,4.0,,10.0,La atención y buen trato,10.0,7.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,10.0,1.0,2.0,1.0,2.0,1.0,3
57,6,1,1,6,1,0,0,1,0,0,0,5,230.0,1.0,1.0,,9.0,Funciona según lo esperado,9.0,6.0,9.0,10.0,6.0,9.0,11.0,10.0,9.0,9.0,6.0,11.0,11.0,10.0,10.0,11.0,8.0,2.0,3.0,2.0,3.0,2.0,5
57,6,1,1,6,1,0,0,0,0,0,0,4,135.0,2.0,3.0,,10.0,Facilidades para  pagar,10.0,6.0,10.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,3
57,6,1,5,7,1,1,0,0,0,0,0,5,76.0,1.0,6.0,,6.0,"No he manifestado mi negativa , solo expreso opinión personal",8.0,7.0,10.0,7.0,6.0,6.0,11.0,9.0,7.0,6.0,6.0,9.0,9.0,11.0,6.0,9.0,6.0,3.0,3.0,2.0,3.0,3.0,1
57,6,1,1,6,1,0,1,0,0,0,0,5,370.0,3.0,3.0,,7.0,Ninguno en especial,8.0,6.0,8.0,6.0,3.0,8.0,11.0,6.0,6.0,2.0,6.0,8.0,8.0,9.0,10.0,10.0,4.0,3.0,3.0,4.0,4.0,3.0,2
57,6,2,12,3,0,1,0,1,0,0,0,5,283.0,3.0,3.0,,10.0,"Todo me gusta  sus productos, sus empleados, ofertas",10.0,7.0,10.0,11.0,11.0,11.0,11.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,3
57,6,1,12,3,0,0,1,0,0,0,0,4,375.0,3.0,3.0,,10.0,Financiación al 0 % de interés.,10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,3.0,3
57,6,2,4,5,0,1,0,0,0,0,0,4,76.0,1.0,6.0,,5.0,No estoy contenta,5.0,4.0,5.0,1.0,2.0,1.0,11.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,0
57,6,1,1,6,1,0,0,0,0,0,0,4,348.0,1.0,5.0,,8.0,"No encontré posibles mejoras, estoy saliendo con sus servicios",8.0,6.0,8.0,9.0,12.0,10.0,11.0,9.0,8.0,8.0,7.0,9.0,8.0,8.0,6.0,7.0,7.0,3.0,3.0,3.0,3.0,2.0,1
57,6,2,1,6,1,0,0,0,0,0,0,4,52.0,1.0,5.0,,8.0,En un poco de más personas,9.0,7.0,8.0,7.0,4.0,3.0,6.0,5.0,5.0,8.0,5.0,7.0,8.0,6.0,8.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,2
57,6,1,6,1,0,0,0,1,0,0,0,4,412.0,4.0,1.0,,9.0,"Claridad, experiencia y trasparencia",9.0,6.0,9.0,9.0,7.0,8.0,9.0,9.0,6.0,8.0,7.0,10.0,10.0,8.0,7.0,7.0,7.0,2.0,3.0,3.0,2.0,3.0,3
57,6,2,6,1,0,0,0,1,0,0,0,5,78.0,5.0,1.0,,5.0,La atención del personal,5.0,3.0,5.0,5.0,6.0,5.0,7.0,6.0,1.0,4.0,1.0,1.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,1
57,6,1,14,2,1,0,0,0,0,0,0,4,76.0,1.0,6.0,,6.0,El credito fue bastante alto y sale muchos intereses,4.0,3.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,4.0,4.0,4.0,4.0,1
57,6,1,14,2,1,0,0,0,0,0,0,4,76.0,1.0,6.0,,4.0,Porque me cobraron intereses bastante altos,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,0
57,6,2,14,2,1,1,0,1,0,0,0,5,76.0,1.0,5.0,,10.0,La atención prestada y la facilidad a la hora de hacer la gestión.,10.0,7.0,10.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,2.0,2.0,3
57,6,2,15,2,1,0,0,0,0,0,0,5,469.0,5.0,7.0,Dentista,7.0,Está bien,8.0,5.0,7.0,7.0,6.0,6.0,8.0,5.0,4.0,4.0,3.0,6.0,3.0,5.0,4.0,6.0,3.0,3.0,4.0,4.0,4.0,4.0,1
57,6,2,2,2,1,1,0,0,0,0,0,5,314.0,1.0,3.0,,9.0,Siempre contestan rápidamente y sin muy eficaces,9.0,6.0,9.0,9.0,6.0,9.0,9.0,8.0,10.0,6.0,8.0,9.0,10.0,6.0,8.0,7.0,8.0,3.0,3.0,2.0,3.0,2.0,3
57,6,2,2,2,0,0,0,1,0,0,0,4,126.0,5.0,1.0,,9.0,facilidad al hacerlo,9.0,6.0,9.0,10.0,7.0,9.0,9.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,2.0,2.0,2.0,2.0,2.0,3
57,6,2,2,2,1,0,0,1,0,0,0,5,475.0,4.0,1.0,,5.0,problemas en la financiacion,4.0,3.0,4.0,5.0,6.0,5.0,8.0,7.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0,3.0,1
57,6,2,2,2,0,0,1,0,0,0,0,5,70.0,3.0,4.0,,10.0,una compra que realice,10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,1.0,2.0,1.0,1.0,1.0,3
57,6,2,1,6,0,0,0,1,0,0,0,4,353.0,5.0,1.0,,7.0,una tasa menor,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,2
57,6,1,1,6,0,0,1,0,0,0,0,4,370.0,3.0,3.0,,8.0,Menos intereses,7.0,6.0,8.0,9.0,9.0,9.0,10.0,9.0,8.0,9.0,7.0,9.0,10.0,9.0,9.0,10.0,8.0,2.0,2.0,2.0,1.0,2.0,5
57,6,2,8,4,0,1,0,0,1,0,0,5,266.0,3.0,4.0,,7.0,mas seguridad,7.0,5.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,7.0,7.0,8.0,7.0,2.0,2.0,2.0,3.0,2.0,2
57,6,2,7,4,0,0,1,0,0,0,0,4,382.0,3.0,3.0,,9.0,todo fácil y rápido,9.0,7.0,10.0,11.0,9.0,10.0,10.0,10.0,11.0,11.0,10.0,11.0,10.0,11.0,11.0,10.0,8.0,3.0,3.0,2.0,3.0,4.0,1
57,6,1,17,5,1,1,0,0,1,0,0,5,346.0,1.0,,,8.0,No cobrar tan altos intereses por los crédito préstamos y tarjetas revolving,8.0,4.0,6.0,2.0,11.0,5.0,6.0,8.0,10.0,9.0,10.0,9.0,5.0,7.0,2.0,2.0,8.0,3.0,3.0,4.0,4.0,4.0,1
57,6,1,8,4,0,0,1,0,0,0,0,4,407.0,3.0,3.0,,6.0,No puedo concretar,7.0,6.0,7.0,7.0,6.0,5.0,8.0,7.0,5.0,6.0,6.0,6.0,6.0,7.0,8.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,1
57,6,1,12,3,0,0,0,1,0,0,0,4,53.0,2.0,1.0,,7.0,Rapido y bien de porcentajes,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,8.0,8.0,8.0,9.0,7.0,2.0,3.0,3.0,3.0,4.0,1
58,6,1,17,5,0,0,1,0,0,0,0,4,382.0,3.0,3.0,,8.0,"Las condiciones del banco, no Media Markt",8.0,6.0,8.0,9.0,5.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,5.0,2.0,3.0,2.0,3.0,3.0,2
58,6,1,12,3,0,0,0,0,0,1,0,4,126.0,5.0,1.0,,7.0,En el tipo de interes,6.0,4.0,5.0,4.0,3.0,5.0,6.0,8.0,3.0,9.0,8.0,7.0,9.0,5.0,6.0,4.0,7.0,3.0,3.0,3.0,4.0,3.0,1
58,6,1,17,5,0,1,1,0,0,0,0,5,374.0,3.0,3.0,,8.0,ampliar couta de financiacion,10.0,7.0,10.0,11.0,9.0,9.0,9.0,11.0,11.0,9.0,9.0,11.0,9.0,9.0,9.0,11.0,10.0,1.0,1.0,1.0,2.0,1.0,5
58,6,1,17,5,1,1,0,0,0,0,0,5,348.0,1.0,6.0,,8.0,bajando sus comisiones,8.0,6.0,8.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,8.0,2.0,2.0,2.0,2.0,3.0,1
58,6,1,9,5,0,0,0,1,0,0,0,4,52.0,1.0,1.0,,9.0,Bien,9.0,5.0,9.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,3.0,3.0,3.0,3.0,4.0,5
58,6,2,15,2,0,1,0,0,0,0,0,4,258.0,1.0,3.0,,10.0,Se me informó con detalle de las condiciones y características del producto,10.0,7.0,10.0,9.0,12.0,9.0,11.0,11.0,10.0,8.0,9.0,11.0,11.0,9.0,8.0,8.0,7.0,1.0,3.0,1.0,2.0,3.0,3
58,6,2,12,3,0,0,1,0,0,0,0,4,373.0,3.0,3.0,,10.0,Q lo puedes pagar en tres meses,7.0,4.0,8.0,8.0,8.0,9.0,8.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,6.0,8.0,9.0,3.0,4.0,4.0,4.0,2.0,1
58,6,2,3,1,0,1,0,0,0,0,0,5,126.0,2.0,6.0,,10.0,"La rapidez, atención y calidad",10.0,7.0,10.0,9.0,11.0,11.0,11.0,11.0,10.0,11.0,9.0,11.0,11.0,11.0,11.0,11.0,8.0,1.0,1.0,1.0,1.0,2.0,3
58,6,2,3,1,1,1,0,0,0,0,0,5,52.0,1.0,6.0,,9.0,Rapidez y facilidad en las transacciones,9.0,6.0,9.0,10.0,8.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0,8.0,1.0,2.0,1.0,2.0,2.0,3
58,6,2,15,2,1,1,0,0,0,0,0,5,52.0,1.0,4.0,,8.0,"Pie so que los interested son muy altos, esto es un aspecto que deberían mejorar",8.0,6.0,8.0,7.0,7.0,10.0,9.0,7.0,7.0,7.0,8.0,6.0,7.0,8.0,7.0,8.0,7.0,2.0,3.0,3.0,3.0,3.0,1
58,6,2,10,4,1,0,0,0,0,0,0,5,348.0,1.0,5.0,,8.0,"Estoy contenta, en este momento no considero que tenga que cambiar nada",8.0,7.0,8.0,9.0,6.0,9.0,9.0,8.0,6.0,9.0,6.0,8.0,8.0,9.0,6.0,9.0,5.0,3.0,2.0,3.0,3.0,4.0,2
58,6,1,14,2,0,0,1,0,0,0,0,4,277.0,3.0,3.0,,10.0,BUEN SERVICIO Y FACILIDADES DE PAGO,10.0,6.0,9.0,9.0,10.0,10.0,10.0,9.0,10.0,8.0,7.0,9.0,8.0,11.0,7.0,9.0,8.0,1.0,2.0,2.0,1.0,3.0,3
58,6,1,10,4,1,0,0,0,0,0,0,4,126.0,5.0,1.0,,9.0,Fiable,9.0,6.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,7.0,6.0,8.0,8.0,10.0,9.0,9.0,2.0,2.0,2.0,2.0,2.0,3
58,6,2,16,2,1,0,0,0,0,0,0,4,222.0,1.0,6.0,,7.0,Tasa de interés más baja,7.0,5.0,7.0,8.0,8.0,8.0,9.0,9.0,7.0,9.0,7.0,9.0,8.0,7.0,8.0,8.0,7.0,3.0,3.0,3.0,3.0,4.0,1
58,6,2,15,2,1,0,1,0,0,0,0,5,78.0,5.0,2.0,,8.0,"Está todo bien,en nada",9.0,7.0,9.0,10.0,6.0,9.0,11.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,8.0,10.0,7.0,2.0,4.0,3.0,3.0,3.0,3
58,6,1,9,5,0,0,0,0,0,1,0,4,353.0,5.0,1.0,,10.0,La sencillez y eficacia,10.0,7.0,10.0,10.0,12.0,10.0,10.0,10.0,10.0,11.0,9.0,10.0,10.0,10.0,11.0,11.0,9.0,1.0,2.0,1.0,2.0,2.0,5
58,6,2,12,3,0,1,0,0,0,0,0,4,52.0,1.0,5.0,,7.0,Mejor atención,7.0,6.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,9.0,8.0,8.0,9.0,7.0,3.0,3.0,3.0,3.0,3.0,1
58,6,2,9,5,1,1,0,0,0,0,0,5,374.0,3.0,5.0,,8.0,mas facil uso en la pagina,8.0,6.0,8.0,9.0,9.0,6.0,9.0,9.0,8.0,7.0,8.0,5.0,6.0,8.0,8.0,8.0,8.0,2.0,3.0,2.0,3.0,3.0,1
58,6,2,17,5,1,1,0,0,0,0,0,5,346.0,1.0,4.0,,9.0,Facil   Local   En línea,9.0,6.0,9.0,9.0,6.0,10.0,10.0,9.0,9.0,9.0,6.0,10.0,10.0,9.0,8.0,10.0,7.0,2.0,2.0,2.0,3.0,3.0,1
58,6,2,12,3,1,0,0,0,1,0,0,5,370.0,3.0,4.0,,8.0,Los intereses,5.0,2.0,6.0,6.0,8.0,8.0,8.0,9.0,7.0,9.0,8.0,7.0,8.0,5.0,5.0,6.0,8.0,2.0,3.0,2.0,3.0,3.0,1
58,6,2,11,1,0,1,0,0,0,0,0,4,230.0,1.0,6.0,,9.0,"Siempre han sido sinceros, puntuales y cumplidores",10.0,7.0,10.0,10.0,6.0,9.0,10.0,10.0,8.0,7.0,7.0,9.0,8.0,9.0,10.0,10.0,8.0,1.0,2.0,2.0,2.0,2.0,3
58,6,1,9,5,1,0,0,0,0,0,0,4,348.0,1.0,6.0,,9.0,Me atendieron muy bien y me ayudaron con el trámite del préstamo,10.0,7.0,10.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,10.0,10.0,9.0,1.0,2.0,2.0,3.0,2.0,3
58,6,1,5,7,1,0,1,1,0,0,0,5,469.0,5.0,2.0,,8.0,No lo se,8.0,5.0,8.0,8.0,8.0,8.0,9.0,8.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,9.0,5.0,3.0,3.0,2.0,3.0,4.0,2
58,6,1,11,1,1,1,0,1,0,0,0,5,346.0,1.0,3.0,,8.0,ofreciendo más intereses por el ahorro,8.0,5.0,8.0,3.0,3.0,6.0,9.0,6.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,1
58,6,1,17,5,0,1,0,0,0,0,0,4,135.0,2.0,3.0,,7.0,En los intereses,7.0,6.0,7.0,8.0,3.0,7.0,9.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,8.0,7.0,2.0,3.0,3.0,4.0,4.0,1
58,6,1,9,5,1,1,0,0,0,0,0,5,348.0,1.0,3.0,,9.0,Buenos profesionales y gestiones rápidas,9.0,6.0,9.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,9.0,11.0,11.0,11.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,1.0,5
58,6,2,15,2,1,0,0,1,0,0,0,5,392.0,4.0,1.0,,8.0,Muy bien,8.0,6.0,8.0,6.0,9.0,6.0,11.0,6.0,1.0,6.0,5.0,6.0,8.0,6.0,6.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,1
58,6,1,17,5,1,1,0,1,0,0,0,5,412.0,4.0,1.0,,10.0,El proceso fue sencillo y claro,10.0,7.0,10.0,11.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,10.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,2.0,3
59,6,2,1,6,1,0,0,0,0,0,0,4,78.0,2.0,4.0,,7.0,No lo se,7.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,3.0,3.0,3.0,3.0,3.0,2
59,6,1,9,5,0,1,0,0,0,0,0,5,348.0,1.0,4.0,,10.0,sin intereses,10.0,7.0,10.0,11.0,6.0,11.0,11.0,10.0,11.0,11.0,10.0,11.0,11.0,11.0,10.0,10.0,10.0,1.0,3.0,1.0,1.0,2.0,5
59,6,1,5,7,0,1,0,0,0,0,0,4,76.0,1.0,3.0,,10.0,Que es una buena forma de pagar a credito.,10.0,7.0,10.0,9.0,8.0,11.0,11.0,10.0,11.0,10.0,10.0,9.0,11.0,11.0,10.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,5
59,6,2,1,6,0,0,0,1,0,0,0,4,52.0,5.0,2.0,,8.0,En los intereses,7.0,5.0,7.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,2
59,6,2,12,3,1,1,0,1,0,0,0,5,392.0,4.0,2.0,,10.0,Bajos intereses rápidos sencillez y buena atención al cliente,10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,2.0,1.0,3
59,6,1,7,4,1,1,1,1,0,0,0,5,995.0,5.0,1.0,,8.0,En acordarse de rebajar el interes,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,5.0,7.0,6.0,6.0,7.0,8.0,6.0,2.0,2.0,2.0,2.0,3.0,1
